category,name,item_url,image_url,price,store
dog,UEETEK 20pcs Pet Elastic Hair Band Hair Tie Cloth Hair Ring For Dog Puppy Pet Dog Cat Flower Head Ball (Mixed Pattern),www.aliexpress.com/item/4000617840299.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-10&pdp_ext_f=%7B%22sku_id%22%3A%2210000004046302754%22%7D,//ae01.alicdn.com/kf/Ha3e20570ce0940338b68e5a351228bb6s/UEETEK-20pcs-Pet-Elastic-Hair-Band-Hair-Tie-Cloth-Hair-Ring-For-Dog-Puppy-Pet-Dog.jpg_220x220xz.jpg_.webp,US $0.01,Adorable House Pets Store
dog,Pet Dog Cat Pooper Scooper Long Handle Jaw Poop Scoop Outdoor Cleaner Waste Pick Up Convenient Animal Waste For Dog Supplies,www.aliexpress.com/item/1005001935164327.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-11&pdp_ext_f=%7B%22sku_id%22%3A%2212000018153856241%22%7D,//ae01.alicdn.com/kf/H9316d6fb7bdf4a78af05c16e70a8c2665/Pet-Dog-Cat-Pooper-Scooper-Long-Handle-Jaw-Poop-Scoop-Outdoor-Cleaner-Waste-Pick-Up-Convenient.png_220x220xz.png_.webp,US $0.01,Hovedo Pets Life Store
dog,Pet Dog Cat Bowl Floating Bowl Water Drinker Not Wet Mouth Splash Water Cat Bowl Not Sprinkler Water Dispenser Portable Dog Bowl,www.aliexpress.com/item/1005001929852516.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-12&pdp_ext_f=%7B%22sku_id%22%3A%2212000018137685575%22%7D,//ae01.alicdn.com/kf/H464ecbf6a2bd4f3f81f49fdee771c035s/Pet-Dog-Cat-Bowl-Floating-Bowl-Water-Drinker-Not-Wet-Mouth-Splash-Water-Cat-Bowl-Not.jpg_220x220xz.jpg_.webp,US $19.75,Pets Supplies&Products Store
dog,Portable Dog water bottle Bowl Waterer for pet Dog gourd drinker Feeder Travel Puppy Drinking Outdoor Dispenser Accessories,www.aliexpress.com/item/1005001487265879.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-13&pdp_ext_f=%7B%22sku_id%22%3A%2212000017911119360%22%7D,//ae01.alicdn.com/kf/H84c40e49de564392b4e85afa193cc9f19/Portable-Dog-water-bottle-Bowl-Waterer-for-pet-Dog-gourd-drinker-Feeder-Travel-Puppy-Drinking-Outdoor.jpg_220x220xz.jpg_.webp,US $8.49,Pets is Friend Store
dog,Waterproof Rechargeable Electric Shock Dog Training Collar Remote Control Bite Pet Trainer Anti No Bark Stop Device Aids,www.aliexpress.com/item/1005001425286554.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&aem_p4p_detail=202108200858568305786331004900007139336&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-14&pdp_ext_f=%7B%22sku_id%22%3A%2212000018630967898%22%7D,//ae01.alicdn.com/kf/H7379a117526e4bc78a8707e918d4575ey/Waterproof-Rechargeable-Electric-Shock-Dog-Training-Collar-Remote-Control-Bite-Pet-Trainer-Anti-No-Bark-Stop.jpg_220x220xz.jpg_.webp,US $34.12,DOGREAT Official Store
dog,HOOPET Dog Poop Garbage Dispenser Outdoor Home Clean Box Waste Bags For Pet Leash Poop Bags Pick up Tools Pet Accessories,www.aliexpress.com/item/4000842305775.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-15&pdp_ext_f=%7B%22sku_id%22%3A%2210000009108113342%22%7D,//ae01.alicdn.com/kf/H97d9ce20cb9542cab131a319d16f01cet/HOOPET-Dog-Poop-Garbage-Dispenser-Outdoor-Home-Clean-Box-Waste-Bags-For-Pet-Leash-Poop-Bags.jpg_220x220xz.jpg_.webp,US $10.35,HOOPET
dog,Portable Dog Water Bottle For Small Large Dogs Outdoor Walking Puppy Pet Travel Water Bottle Cat Drinking Bowl Pet Product,www.aliexpress.com/item/1005002752228310.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-16&pdp_ext_f=%7B%22sku_id%22%3A%2212000021969330633%22%7D,//ae01.alicdn.com/kf/H5b2dee220b324639a04b73bf33ea4917f/Portable-Dog-Water-Bottle-For-Small-Large-Dogs-Outdoor-Walking-Puppy-Pet-Travel-Water-Bottle-Cat.jpg_220x220xz.jpg_.webp,US $3.46,YTibbers Store
dog,1.5L Dog Water Bowl Machine Carried Floating Bowl Cat Water Bowl Slow Water Feeder Dispenser Anti-Overflow Pet Fountain,www.aliexpress.com/item/1005001571584073.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-17&pdp_ext_f=%7B%22sku_id%22%3A%2212000016633208431%22%7D,//ae01.alicdn.com/kf/Hf3c7b7eefdea4eb7b2df0c91775c0052H/1-5L-Dog-Water-Bowl-Machine-Carried-Floating-Bowl-Cat-Water-Bowl-Slow-Water-Feeder-Dispenser.jpg_220x220xz.jpg_.webp,US $13.69,Beautiful Newhomes Store
dog,Dog Drinking Water Bowl 1.5L Floating Non-Wetting Mouth Cat Bowl Without Spill Drinking Water Dispenser ABS Plastic Dog Bowl,www.aliexpress.com/item/4001361420218.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-18&pdp_ext_f=%7B%22sku_id%22%3A%2210000015801465983%22%7D,//ae01.alicdn.com/kf/H2313b5db1cba4d88ab96e7e88de09feeu/Dog-Drinking-Water-Bowl-1-5L-Floating-Non-Wetting-Mouth-Cat-Bowl-Without-Spill-Drinking-Water.jpg_220x220xz.jpg_.webp,US $16.91,luckpet Store
dog,1000ft Electric Dog Training Collar Pet Remote Control Barkproof Collars for Dogs Vibration Sound Shock Rechargeable Waterproof,www.aliexpress.com/item/1005003064450903.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&aem_p4p_detail=202108200858568305786331004900007139336&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-19&pdp_ext_f=%7B%22sku_id%22%3A%2212000023729886480%22%7D,//ae01.alicdn.com/kf/Ha9eb8d7841344f23997bcd2b1a430c55v/1000ft-Electric-Dog-Training-Collar-Pet-Remote-Control-Barkproof-Collars-for-Dogs-Vibration-Sound-Shock-Rechargeable.jpg_220x220xz.jpg_.webp,US $23.11,PTHAFUN PetHappyFun Store
dog,Dog Cat Flap Door with 4 Way Security Lock Flap Door for Dog Cats Kitten ABS Plastic Small Pet Gate Door Kit Cat Dogs Flap Doors,www.aliexpress.com/item/1005001952077818.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-20&pdp_ext_f=%7B%22sku_id%22%3A%2212000018205474345%22%7D,//ae01.alicdn.com/kf/H541a8996cf784f48a43a7c24e974d8dc0/Dog-Cat-Flap-Door-with-4-Way-Security-Lock-Flap-Door-for-Dog-Cats-Kitten-ABS.jpg_220x220xz.jpg_.webp,US $28.27,GlobeSuper Shopping Store
dog,Personalized Pet Storage Box Dog Toy Basket Custom Solid color Bins Canvas Collapsible Free Print Name Box For Dogs Cats,www.aliexpress.com/item/1005002662720192.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-21&pdp_ext_f=%7B%22sku_id%22%3A%2212000021608252738%22%7D,//ae01.alicdn.com/kf/H72e87f7173874431b847179948321e3ej/Personalized-Pet-Storage-Box-Dog-Toy-Basket-Custom-Solid-color-Bins-Canvas-Collapsible-Free-Print-Name.jpg_220x220xz.jpg_.webp,US $14.19,Pawfect pet Store
dog,Portable Pet Toliet Training Plastic with Pillar Toilet Mat Training Potty Dog Pad Tray Toilet Training Urinary Trainer Pee Pad,www.aliexpress.com/item/1005001653121433.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-22&pdp_ext_f=%7B%22sku_id%22%3A%2212000016996120326%22%7D,//ae01.alicdn.com/kf/H7b7d4648118b4f189d74465b318a1a32f/Portable-Pet-Toliet-Training-Plastic-with-Pillar-Toilet-Mat-Training-Potty-Dog-Pad-Tray-Toilet-Training.jpg_220x220xz.jpg_.webp,US $23.27,Love--Life Store
dog,Marbling Ceramic Double Bowl For Dog Cat Puppy Water Food Drinking Feeder Small Animal Dispenser Multifunction Pet Product #P005,www.aliexpress.com/item/1005001335011756.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-23&pdp_ext_f=%7B%22sku_id%22%3A%2212000015735078220%22%7D,//ae01.alicdn.com/kf/Hd2c95c68140e416e858eba20f6e307b8y/Marbling-Ceramic-Double-Bowl-For-Dog-Cat-Puppy-Water-Food-Drinking-Feeder-Small-Animal-Dispenser-Multifunction.jpg_220x220xz.jpg_.webp,US $34.08,AiresPet Store
dog,Dog Toy Pet Molar Cleaning Brushing Stick Starfish Shape Dog Chewing Training Puppy Dental Care Toothbrush Pet Puppies Non-toxic,www.aliexpress.com/item/1005003036066116.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&aem_p4p_detail=202108200858568305786331004900007139336&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-24&pdp_ext_f=%7B%22sku_id%22%3A%2212000024251150724%22%7D,//ae01.alicdn.com/kf/H8e50cb11ec4749e389ed3098f414e65cB/Dog-Toy-Pet-Molar-Cleaning-Brushing-Stick-Starfish-Shape-Dog-Chewing-Training-Puppy-Dental-Care-Toothbrush.jpg_220x220xz.jpg_.webp,US $9.88,Dogs&cats life Store
dog,HOOPET Pet Training Pads Super Absorbent Diaper for Dogs Dog and Puppy Leak-proof Pee Pads with Quick-dry Surface Dog Products,www.aliexpress.com/item/4001089337427.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-25&pdp_ext_f=%7B%22sku_id%22%3A%2212000020940991850%22%7D,//ae01.alicdn.com/kf/H11be520eff974245934414d22636f1f24/HOOPET-Pet-Training-Pads-Super-Absorbent-Diaper-for-Dogs-Dog-and-Puppy-Leak-proof-Pee-Pads.jpg_220x220xz.jpg_.webp,US $26.89,HOOPET
dog,Smart Automatic Pet Feeder With Voice Record Stainless Steel LCD Screen Timer For Dog Food Bowl Cat Food Dispenser Pet Supplies,www.aliexpress.com/item/4001283077294.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-26&pdp_ext_f=%7B%22sku_id%22%3A%2210000015595571434%22%7D,//ae01.alicdn.com/kf/H6aa183db0dde482fa7371b6ceaafd618e/Smart-Automatic-Pet-Feeder-With-Voice-Record-Stainless-Steel-LCD-Screen-Timer-For-Dog-Food-Bowl.jpg_220x220xz.jpg_.webp,US $58.66,ZKYJ Factory Store
dog,Ceramic Dog Feeding Bowl Pet Feeder Goods For Cats Puppy Food Water Container Storage Waterer Accessories Animal Supplies #P003,www.aliexpress.com/item/1005001339931310.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-27&pdp_ext_f=%7B%22sku_id%22%3A%2212000015744863125%22%7D,//ae01.alicdn.com/kf/H7100decaacff4fa78b46c4bae360256d5/Ceramic-Dog-Feeding-Bowl-Pet-Feeder-Goods-For-Cats-Puppy-Food-Water-Container-Storage-Waterer-Accessories.jpg_220x220xz.jpg_.webp,US $29.91,AiresPet Store
dog,1 super soft finger toothbrush puppy dog puppy plush toy toothbrush tartar beyond bad breath dog care cat cleaning supplies,www.aliexpress.com/item/33011014822.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-28&pdp_ext_f=%7B%22sku_id%22%3A%2267049263772%22%7D,//ae01.alicdn.com/kf/H8ff0004024584d5abfcf3da8c9b3409a7/1-super-soft-finger-toothbrush-puppy-dog-puppy-plush-toy-toothbrush-tartar-beyond-bad-breath-dog.jpg_220x220xz.jpg_.webp,US $0.20,House Life ncfd Store
dog,Fenice Professional Pet Grooming Scissors Up&Down Dogs Curved Scissors Shears 7/7.5/8.0inch tesoura cachorro,www.aliexpress.com/item/4000561898407.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&aem_p4p_detail=202108200858568305786331004900007139336&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-29&pdp_ext_f=%7B%22sku_id%22%3A%2210000002943413297%22%7D,//ae01.alicdn.com/kf/Hd2de5042c11b4cb0ba848518c5ca98e0V/Fenice-Professional-Pet-Grooming-Scissors-Up-Down-Dogs-Curved-Scissors-Shears-7-7-5-8-0inch.jpg_220x220xz.jpg_.webp,US $35.18,Fenice Scissors Supplies Factory Store
dog,1PC Super Soft Pet Finger Toothbrush Plush Dog Bad Breath Care Tartar Dog Cat Cleaning Supplies Pet Products Dropshipping,www.aliexpress.com/item/1005002554003903.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-30&pdp_ext_f=%7B%22sku_id%22%3A%2212000021116008160%22%7D,//ae01.alicdn.com/kf/Hfb6b701960914e9ba711883d989a6dd10/1PC-Super-Soft-Pet-Finger-Toothbrush-Plush-Dog-Bad-Breath-Care-Tartar-Dog-Cat-Cleaning-Supplies.jpeg_220x220xz.jpeg_.webp,US $0.01,Hi!My New Life Store
dog,Furrybaby 350ML/1000ML 1PC Collapsible Dog Bowls for Travel Dog Portable Water Bowl for Dogs Dish for Traveling Camping Walking,www.aliexpress.com/item/1005002433443454.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-31&pdp_ext_f=%7B%22sku_id%22%3A%2212000024354466732%22%7D,//ae01.alicdn.com/kf/H82d85a51075b4c28b2c5fcfb80f7d374k/Furrybaby-350ML-1000ML-1PC-Collapsible-Dog-Bowls-for-Travel-Dog-Portable-Water-Bowl-for-Dogs-Dish.jpg_220x220xz.jpg_.webp,US $0.01,Furrybaby living Store
dog,Biodegradable Pet Dog Poop Bag Zero Waste Dog Pooper Bags Paw Doggy Litter Poop Bag Dispenser Pets Products For Dogs,www.aliexpress.com/item/1005003041249305.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-32&pdp_ext_f=%7B%22sku_id%22%3A%2212000023403676104%22%7D,//ae01.alicdn.com/kf/Hfd519dc65acb4917b735bbbd79ac3ea3I/Biodegradable-Pet-Dog-Poop-Bag-Zero-Waste-Dog-Pooper-Bags-Paw-Doggy-Litter-Poop-Bag-Dispenser.jpg_220x220xz.jpg_.webp,US $0.12,LIYUPet house Store
dog,2PCS Soft Finger Toothbrush Puppy Dog Puppy Plush Toy Toothbrush Tartar Beyond Bad Breath Dog Care Cat Cleaning Supplies,www.aliexpress.com/item/1005003066188412.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-33&pdp_ext_f=%7B%22sku_id%22%3A%2212000023739066991%22%7D,//ae01.alicdn.com/kf/Hef3a26bae2c2499989eacba6c948a9abx/2PCS-Soft-Finger-Toothbrush-Puppy-Dog-Puppy-Plush-Toy-Toothbrush-Tartar-Beyond-Bad-Breath-Dog-Care.jpg_220x220xz.jpg_.webp,US $0.47,richhanhan Store
dog,Electric Shock Dog Training Collar Beep Vibration Sound Rechargeable Waterproof Bark-Stop Collar for Dog Remote Control Supplies,www.aliexpress.com/item/1005002740039325.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&aem_p4p_detail=202108200858568305786331004900007139336&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-34&pdp_ext_f=%7B%22sku_id%22%3A%2212000021928080780%22%7D,//ae01.alicdn.com/kf/H99b483b1261b40659e229962219d0ab79/Electric-Shock-Dog-Training-Collar-Beep-Vibration-Sound-Rechargeable-Waterproof-Bark-Stop-Collar-for-Dog-Remote.jpg_220x220xz.jpg_.webp,US $36.29,MASBRILL Store
dog,10/20/30pcs Dog Grooming Bows mix 30colours Cat dog Hair Bows Small Pog Grooming Accessories Dog Hair Rubber Bands Pet Supplier,www.aliexpress.com/item/32632887113.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-35&pdp_ext_f=%7B%22sku_id%22%3A%2210000000839912700%22%7D,//ae01.alicdn.com/kf/H16ca905b031c4b6cbed7aac207ffcf494/10-20-30pcs-New-Various-Style-Pet-Dog-Bows-Pet-Hair-Bows-Rubber-Bands-Dog-Bow.jpg_220x220xz.jpg_.webp,US $0.01,XIN XIN PET SUPPLIES COMPANY
dog,3PCS Pet Flea Remover Tool Scratching Hook Remover Pet Cat Dog Grooming Supplies Tick Picker Flea Removal Tool Pet Comb,www.aliexpress.com/item/4001261469771.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-36&pdp_ext_f=%7B%22sku_id%22%3A%2210000015508758541%22%7D,//ae01.alicdn.com/kf/Hc82cea492f0948519f7a34af93e671071/3PCS-Pet-Flea-Remover-Tool-Scratching-Hook-Remover-Pet-Cat-Dog-Grooming-Supplies-Tick-Picker-Flea.jpg_220x220xz.jpg_.webp,US $0.01,SSSW room Store
dog,Pet Dog Cat Formal Necktie Reusable Bow Tie Color Portable Collar For Dog Cat Pet Accessories Suit For Small Medium Dogs And Cat,www.aliexpress.com/item/1005002738795483.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-37&pdp_ext_f=%7B%22sku_id%22%3A%2212000021921621680%22%7D,//ae01.alicdn.com/kf/H5f86b4235b2e486da13b1b2442df793ac/Pet-Dog-Cat-Formal-Necktie-Reusable-Bow-Tie-Color-Portable-Collar-For-Dog-Cat-Pet-Accessories.jpg_220x220xz.jpg_.webp,US $0.53,Warm Houseware Store
dog,Pet Cat Dog Tooth Finger Brush Care For Pet Toothbrush Teeth CarePlastic Cat Toothbrushes Pet Accessories Dropshipping,www.aliexpress.com/item/1005003097105745.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-38&pdp_ext_f=%7B%22sku_id%22%3A%2212000024062405902%22%7D,//ae01.alicdn.com/kf/Hc10730d2a7c2410a987e0168df2badf5O/Pet-Cat-Dog-Tooth-Finger-Brush-Care-For-Pet-Toothbrush-Teeth-CarePlastic-Cat-Toothbrushes-Pet-Accessories.jpg_220x220xz.jpg_.webp,US $0.41,richhanhan Store
dog,Dog travel bowls water and food storage container water integrated folding bowl drinking bottle pet supplies dog products,www.aliexpress.com/item/1005003009884286.html?algo_pvid=dadbcc39-2641-4560-8f86-fbc41d9e94b6&aem_p4p_detail=202108200858568305786331004900007139336&algo_exp_id=dadbcc39-2641-4560-8f86-fbc41d9e94b6-39&pdp_ext_f=%7B%22sku_id%22%3A%2212000023213163133%22%7D,//ae01.alicdn.com/kf/Hce099465b90f4e798f7187488d52d76fo/Dog-travel-bowls-water-and-food-storage-container-water-integrated-folding-bowl-drinking-bottle-pet-supplies.jpg_220x220xz.jpg_.webp,US $8.53,hellobastou Store
